sep=,
Depth,Clay,Quartz,Carbonates,GammaRay,NeutronPorosity,Resistivity,Density,GR_Dens,Porosity,Sonic,TOC,AvgPorosity,Photoelectric,RHOMAA,UMA,PEF_Dens,Well
7941,70.97798708,29.02201292,0,171.032074,0.199045215,12.67800045,2.524592243,67.74641507,0.100544,68.61399841,1.027062,0.149794607,6.456947137,2.793204626,19.08510754,2.557619812,Selva-1
7942.3,82.12940394,17.87059606,0,134.5833486,0.276995188,5.823999882,2.494599876,53.94987384,0.103723,78.00700378,1.080611,0.190359094,9.042337228,2.846003413,27.74295816,3.624764563,Selva-1
7943,78.07392783,21.92607217,0,137.419327,0.349991289,2.937999964,2.456920132,55.93154015,0.1143,88.26999664,1.134159,0.232145644,10.66300715,2.897391246,33.96748866,4.339989326,Selva-1
7943.9,76.60046599,23.39953401,0,145.3867082,0.395922298,3.069999933,2.43168219,59.78853188,0.117917,95.0510025,1.187707,0.256919649,10.303974,2.92668557,33.54621099,4.23738515,Selva-1
7944,76.66412463,23.33587537,0,145.3867082,0.395922298,3.069999933,2.43168219,59.78853188,0.117917,95.0510025,1.187707,0.256919649,10.303974,2.92668557,33.54621099,4.23738515,Selva-1
7944.01,74.31457431,25.68542569,0,145.3867082,0.395922298,3.069999933,2.43168219,59.78853188,0.117917,95.0510025,1.187707,0.256919649,10.303974,2.92668557,33.54621099,4.23738515,Selva-1
7945,71.28143972,28.71856028,0,148.5042338,0.37500695,2.892999887,2.412514826,61.55578081,0.13677,96.23500061,1.241256,0.255888475,9.735053651,2.898256885,31.39047876,4.035230601,Selva-1
7948,76.78630227,22.89540116,0.318296565,149.3203474,0.388998258,2.660000086,2.40474406,62.09407059,0.14035,96.04799652,1.080611,0.264674129,9.829979034,2.910369422,31.96711492,4.087744388,Selva-1
7948.17,79.81908249,20.18091751,0,149.3203474,0.388998258,2.660000086,2.40474406,62.09407059,0.14035,96.04799652,1.080611,0.264674129,9.829979034,2.910369422,31.96711492,4.087744388,Selva-1
7950,67.56282234,31.89948425,0.537693405,144.9851089,0.423991971,2.483999968,2.375590718,61.03118176,0.157049,97.09100342,1.080611,0.290520486,10.93578537,2.938873062,36.41217181,4.603396235,Selva-1
7950.1,83.23762054,16.76237946,0,144.9851089,0.423991971,2.483999968,2.375590718,61.03118176,0.157049,97.09100342,1.080611,0.290520486,10.93578537,2.938873062,36.41217181,4.603396235,Selva-1
7951.83,81.2038918,18.7961082,0,150.6800012,0.378040982,2.809999943,2.382000321,63.25775856,0.159551,97.74199677,1.080611,0.268795991,8.265830339,2.890033841,26.74330596,3.47012142,Selva-1
7952.2,80.09939499,19.90060501,0,150.6800012,0.378040982,2.809999943,2.382000321,63.25775856,0.159551,97.74199677,1.080611,0.268795991,8.265830339,2.890033841,26.74330596,3.47012142,Selva-1
7952.33,66.78169876,32.31659802,0.901703217,150.6800012,0.378040982,2.809999943,2.382000321,63.25775856,0.159551,97.74199677,1.134159,0.268795991,8.265830339,2.890033841,26.74330596,3.47012142,Selva-1
7955,74.49188085,24.91665771,0.591461447,145.2248629,0.391996243,2.786000013,2.438977842,59.54333017,0.113815,92.04199982,1.321578,0.252905622,10.86902345,2.926099143,35.31395137,4.456384663,Selva-1
7956.4,77.68416505,21.94858501,0.367249946,138.5683432,0.395012066,2.444000006,2.441866418,56.74689742,0.110976,96.30599976,1.455449,0.252994033,11.15217406,2.930193978,36.28568379,4.567069669,Selva-1
7956.9,72.31449525,27.09232097,0.593183779,133.1686306,0.408009638,2.338000059,2.469618448,53.92275506,0.084443,100.4929962,1.348353,0.246226319,10.63818039,2.949681297,34.69096103,4.307621043,Selva-1
7958,77.34541578,20.5010661,2.153518124,131.3977536,0.428970404,2.688999891,2.478354185,53.01814987,0.069904,101.9029999,1.241256,0.249437202,10.26612162,2.969660886,33.73250973,4.142314153,Selva-1
7958.7,80.58615895,19.07155846,0.342282597,141.3581558,0.403022661,2.667000055,2.491096506,56.74535511,0.066094,101.1949997,1.187707,0.23455833,9.835847268,2.948021077,31.857118,3.948400733,Selva-1
7959.4,80.96767288,18.4221794,0.61014772,141.3581558,0.403022661,2.667000055,2.491096506,56.74535511,0.066094,101.1949997,1.080611,0.23455833,9.835847268,2.948021077,31.857118,3.948400733,Selva-1
7960,67.36118569,26.44184298,6.196971324,142.6737911,0.388000011,3.02699995,2.505390074,56.94673758,0.058711,97.06099701,1.080611,0.223355506,7.611254987,2.938325817,24.40947574,3.03795208,Selva-1
7962,75.00536136,23.82586318,1.168775466,143.6345101,0.385990361,3.773999929,2.516218202,57.08348744,0.050958,90.75900269,1.080611,0.21847418,6.452886089,2.940074357,20.63608385,2.564517689,Selva-1
7963.29,76.11431009,22.72339518,1.162294732,144.2212257,0.386015668,4.03399992,2.502348786,57.63434197,0.061067,90.71700287,1.080611,0.223541334,8.516123818,2.934872843,27.30157104,3.403252123,Selva-1
7964.6,84.81203008,14.44683136,0.741138561,149.530997,0.399000525,3.105000019,2.486231385,60.14363665,0.073418,94.59700012,1.080611,0.236209262,6.603354917,2.945862017,21.34009069,2.655969576,Selva-1
7965,76.23284734,21.62307033,2.144082333,149.530997,0.399000525,3.105000019,2.486231385,60.14363665,0.073418,94.59700012,1.080611,0.236209262,6.603354917,2.945862017,21.34009069,2.655969576,Selva-1
7967,62.49732506,34.14294886,3.359726086,154.8197744,0.417985542,2.970999956,2.479447976,62.44122721,0.074888,91.73699951,1.294804,0.246436771,7.162631102,2.963269861,23.40368017,2.888800722,Selva-1
7968,70.94363792,27.3911187,1.665243382,155.3069998,0.42899825,2.657999992,2.475610132,62.73483767,0.076479,94.18800354,1.348353,0.252738625,6.281366002,2.974690759,20.64049411,2.537300167,Selva-1
7968.5,74.19526753,22.50053294,3.304199531,155.3069998,0.42899825,2.657999992,2.475610132,62.73483767,0.076479,94.18800354,1.348353,0.252738625,6.281366002,2.974690759,20.64049411,2.537300167,Selva-1
7969,80.51298425,18.59301831,0.893997446,150.1660427,0.429983819,2.842000008,2.472476319,60.73507827,0.076193,98.67500305,1.348353,0.253088409,7.716331986,2.971419827,25.37369099,3.120892171,Selva-1
8013,0,32.11821527,67.88178473,125.7025926,0.095994788,326.9119873,2.630973696,47.77797391,0.014686,56.47100067,1.883837,0.055340394,5.497847227,2.726519993,15.28277609,2.089662559,Selva-1
8038,54.59249677,45.40750323,0,132.676484,0.328987841,3.815999985,2.577153257,51.48179822,0.021868,89.07700348,0.6399779,0.17542792,4.649163397,2.912693015,14.42432133,1.803991821,Selva-1
8058,13.7509227,19.150058,67.0990193,156.8167229,0.142024302,2.934999943,2.566845721,61.09316256,0.09714,90.8259964,0.3549143,0.119582151,7.330937373,2.779661468,21.30533153,2.856010126,Selva-1
8096,74.43480124,25.46876674,0.096432015,152.8417278,0.390981936,2.881000042,2.52410716,60.55278882,0.045159,94.8259964,0.6236943,0.218070468,4.164957805,2.949161782,13.30524575,1.650071705,Selva-1
8145,52.96235679,46.32842335,0.709219858,135.8672595,0.322999466,4.074999809,2.582358684,52.61362811,0.019799,87.58999634,0.6398499,0.171399233,3.060031147,2.909675621,9.433250248,1.184975258,Selva-1
8180,59.54067396,40.45932604,0,142.4290816,0.344999999,3.377000093,2.532132606,56.24866617,0.051667,91.77899933,0.6514712,0.198333499,3.36903074,2.911184519,10.51767266,1.33051118,Selva-1
8217,32.98957998,23.4826512,43.52776883,73.02241256,0.157000005,15.23900032,2.612326581,27.95301824,0.036198,100.3830032,3.467894,0.096599003,5.768656163,2.784729688,16.62751577,2.208244638,Selva-1
8241,12.36749117,13.90941214,73.72309669,64.3919301,0.123999998,20.47999954,2.687728472,23.95775122,0.010302,57.38899994,1.752503,0.067150999,6.012533737,2.80921936,17.28734511,2.237031679,Selva-1
8252,18.30489818,64.78811227,16.90698954,110.3287021,0.165999994,13.65299988,2.570948295,42.91362153,0.082194,62.63600159,1.284368,0.124096997,4.001629279,2.793518562,11.67473275,1.556479875,Selva-1
8275,1.221995927,1.83299389,96.94501018,113.4598013,0.167009688,12.67599964,2.693700825,42.12041674,0.001729,70.30699921,2.943089,0.084369344,4.939854679,2.849764218,14.48652452,1.83385424,Selva-1
8308,11.2621998,28.67638996,60.06141024,119.6269196,0.181041357,8.824999809,2.63930139,45.32522131,0.031377,79.04100037,1.398727,0.106209179,4.211401858,2.834099602,12.37655827,1.595650225,Selva-1
8338,58.5814547,39.62143769,1.797107614,94.27831203,0.309012039,3.892999887,2.618103722,36.01015164,0.027323,79.3730011,0.04283684,0.16816752,3.602163587,2.945227868,11.23634188,1.37586741,Selva-1
8375,64.41470844,35.3894691,0.195822454,152.2230035,0.367996628,2.555999994,2.587643201,58.8268906,0.058753,91.47000122,0.1698474,0.213374814,4.261956797,3.018296933,13.88429498,1.647041909,Selva-1
8426,67.12111604,31.57894737,1.299936588,149.9672573,0.381960941,2.696000099,2.601730222,57.64135575,0.044409,89.14399719,0.110389,0.213184971,3.340459596,3.035713812,10.91029262,1.28393773,Selva-1
8443,62.23626432,36.70343794,1.06029774,148.6251116,0.346020589,3.002000093,2.59300122,57.31779469,0.061281,88.26300049,0.2097856,0.203650794,3.641010333,3.000380246,11.72766768,1.404168384,Selva-1
8530,72.68930063,26.29324194,1.017457427,151.5507581,0.386004012,2.969000101,2.555036306,59.31452235,0.074944,92.3710022,0.4860479,0.230474006,7.441751058,3.020771641,24.55889375,2.912581336,Selva-1
8548,64.49188542,25.72704498,9.7810696,112.3264941,0.347929806,5.211999893,2.522142358,44.53614355,0.105636,90.33999634,1.02994,0.226782903,4.399892251,2.968583421,14.20527716,1.744505911,Selva-1
10932.8,0.679189218,71.09200891,28.22880187,73.35189819,0.452899993,4.072199822,2.41139057,30.41892057,0.1481739,82.76393127,0,0.300536946,10.34679985,3.017820044,35.45563555,4.290802154,Oripaya-2
10936,0,44.77644257,55.22355743,142.7738953,0.224299997,8.907999992,2.603127,54.84707249,0.03245394,59.84293366,0,0.128376969,8.652799606,2.839243506,25.7681899,3.324002097,Oripaya-2
10937.4,0,94.1431441,5.856855904,170.8948059,0.140699998,24.94370079,2.646796334,64.56666262,0.006097956,56.72445679,0.7658354,0.073398977,8.63160038,2.777244243,24.61619206,3.261150195,Oripaya-2
10939.4,0,73.16738741,26.83261259,206.3049927,0.156499997,43.96269989,2.668302902,77.31693149,0.01789424,57.38427734,1.087993,0.087197118,7.486899853,2.827670503,21.83792191,2.805865798,Oripaya-2
10944.4,0,88.95238095,11.04761905,106.9032974,0.0436,99.97200012,2.642672009,40.45273006,0.0329828,58.96636581,1.968982,0.0382914,5.653299809,2.708076656,15.51475308,2.139236269,Oripaya-2
10946.8,2.34523558,84.91443059,12.74033383,131.6459045,0.041999999,150.4689941,2.639772385,49.87017262,0.03468978,55.15817642,2.198973,0.03834489,5.565100193,2.70515642,15.25643155,2.108174259,Oripaya-2
10947,0.676044052,66.88474539,32.43921056,131.6459045,0.041999999,150.4689941,2.639772385,49.87017262,0.03468978,55.15817642,2.198973,0.03834489,5.565100193,2.70515642,15.25643155,2.108174259,Oripaya-2
10947.5,6.920533577,60.51761487,32.56185156,135.6349945,0.0438,150.9526062,2.639375179,51.38905434,0.03492361,54.5823555,2.176014,0.039361805,5.637800217,2.706547988,15.46949635,2.13603593,Oripaya-2
11004.4,4.539600773,32.71088216,62.74951706,96.10250092,0.062600002,236.902298,2.667205507,36.0311572,0.01854028,58.54948807,2.799887,0.040570141,5.635499954,2.73770442,15.64549122,2.112885542,Oripaya-2
11006.3,0,89.62436767,10.37563233,52.06349945,0.0427,359.9570007,2.659620815,19.57553466,0.02300535,59.46374512,3.25342,0.032852675,5.03579998,2.715995869,13.83128688,1.893427797,Oripaya-2
11006.5,0,89.94301393,10.05698607,52.06349945,0.0427,359.9570007,2.659620815,19.57553466,0.02300535,59.46374512,3.25342,0.032852675,5.03579998,2.715995869,13.83128688,1.893427797,Oripaya-2
11010.3,1.346112427,77.06224424,21.59164333,54.10100174,0.064499997,391.2998047,2.655201371,20.37547974,0.02560695,59.87290192,3.354217,0.045053473,5.788499832,2.733292205,16.07116788,2.180060577,Oripaya-2
11013.3,1.230736301,78.95976027,19.80950342,113.8212967,0.079400003,119.1747971,2.649662183,42.95690877,0.02886778,60.02297592,2.189976,0.054133891,5.342199802,2.744075793,14.93653036,2.016181472,Oripaya-2
11015,0,35.71904868,64.28095132,108.3256989,0.058400001,109.9397965,2.651774491,40.85026808,0.02762439,59.55544281,2.08932,0.043012196,6.006800175,2.726014149,16.62212758,2.265200226,Oripaya-2
11016.4,0,78.61253197,21.38746803,61.36830139,0.043200001,180.2057037,2.658450518,23.08423684,0.02369421,59.68114471,2.581775,0.033447106,5.549499989,2.715840413,15.2462919,2.087494182,Oripaya-2
11016.5,4.123936286,61.85904429,34.01701942,61.36830139,0.043200001,180.2057037,2.658450518,23.08423684,0.02369421,59.68114471,2.581775,0.033447106,5.549499989,2.715840413,15.2462919,2.087494182,Oripaya-2
11018.3,0,98.87368421,1.126315789,83.18319702,0.051899999,89.30799866,2.644609463,31.45386802,0.03184229,61.15696716,1.957243,0.041871145,5.243000031,2.716480465,14.44978079,1.982523357,Oripaya-2
11019.5,0,17.76900296,82.23099704,91.67690277,0.094800003,38.79240036,2.629413461,34.86591369,0.04078801,61.60950089,1.156412,0.067794006,5.613399983,2.747911376,15.79699398,2.134848728,Oripaya-2
11022.2,0,89.8628692,10.1371308,61.04109955,0.062799998,71.84130096,2.625425055,23.24998744,0.04313584,60.33663178,1.705665,0.052967919,5.49639988,2.71633579,15.20951854,2.093527625,Oripaya-2
11023.9,2.643077907,90.85580305,6.501119045,48.92829895,0.045600001,243.9857025,2.635156005,18.56751512,0.03740745,59.18669891,2.857812,0.041503725,5.256800175,2.705959687,14.43066296,1.994872473,Oripaya-2
11025.8,0,76.19099295,23.80900705,60.7419014,0.0493,229.6445007,2.629161932,23.10314198,0.04093608,60.20916748,2.844523,0.04511804,5.406700134,2.706139607,14.86312628,2.056434816,Oripaya-2
11026.5,3.068133728,74.86246297,22.0694033,65.23500061,0.0517,204.7691956,2.625808322,24.84377861,0.04291029,60.81762314,2.759194,0.047305145,5.243000031,2.706536267,14.42587883,1.996718491,Oripaya-2
11027.8,0,61.56747695,38.43252305,82.34909821,0.0757,77.8003006,2.605440291,31.60659582,0.05490056,63.42338944,1.924173,0.06530028,5.512000084,2.717600056,15.32956163,2.115573365,Oripaya-2
11029.2,0,10.1046401,89.8953599,80.55619812,0.087499999,34.96630096,2.588526622,31.12048276,0.06485738,65.80960846,1.244651,0.076178689,5.258699894,2.719517188,14.69352912,2.031541746,Oripaya-2
11031.7,13.35421094,40.96857175,45.67721731,119.1913986,0.242899999,9.812000275,2.55660877,46.62089876,0.08364707,69.81668091,0.1746996,0.163273535,8.331999779,2.860355605,25.36076939,3.259004615,Oripaya-2
11033.6,0,4.148053606,95.85194639,74.79750061,0.097300001,45.8995018,2.571717014,29.08465441,0.07475301,67.74719238,1.600529,0.086026505,5.782000065,2.719652729,16.22219329,2.248303383,Oripaya-2
11036.4,0,97.25738397,2.742616034,113.3812027,0.077399999,230.6098023,2.598063845,43.64065299,0.05924296,61.28759003,2.897573,0.068321479,5.400499821,2.715252428,15.02308176,2.078663245,Oripaya-2
11036.6,0,95.52412119,4.475878813,113.3812027,0.077399999,230.6098023,2.598063845,43.64065299,0.05924296,61.28759003,2.897573,0.068321479,5.400499821,2.715252428,15.02308176,2.078663245,Oripaya-2
11039.7,4.320460849,79.13377427,16.54576488,132.2635956,0.054299999,483.4318848,2.613624155,50.60543818,0.05008292,57.70542145,3.464163,0.05219146,5.056499958,2.70247902,13.91599056,1.934669891,Oripaya-2
11041.2,2.08913649,72.49839297,25.41247054,79.17630005,0.0429,715.166687,2.620540522,30.21372857,0.04601127,56.42834473,3.791964,0.044455635,4.07460022,2.695934361,11.15115902,1.554870144,Oripaya-2
11043.8,0,90.42541961,9.574580386,90.9434967,0.041999999,640.190979,2.623551079,34.66427524,0.04423902,54.91090012,3.614044,0.04311951,5.649700165,2.69671249,15.46767581,2.153455372,Oripaya-2
11047.4,0,54.63114239,45.36885761,68.63189697,0.040199999,557.8731079,2.626321896,26.13232486,0.04260797,60.70614624,3.741351,0.041403984,4.447899818,2.69656651,12.16457663,1.693585171,Oripaya-2
11050,5.344111373,40.04715392,54.6087347,102.6288986,0.065800004,367.0578919,2.61754139,39.20812829,0.04777691,62.76077652,3.422218,0.056788457,5.685299873,2.714929595,15.74738309,2.17199999,Oripaya-2
11054,0,97.95961296,2.040387042,67.68070221,0.086400002,126.778801,2.591254789,26.11889132,0.06325145,63.77045441,2.42089,0.074825726,5.264100075,2.719951401,14.70340459,2.031486868,Oripaya-2
11058.3,0,96.28694646,3.713053539,176.8347015,0.0801,340.3181152,2.594737318,68.15129235,0.06120131,63.54294586,3.383194,0.070650655,5.172599793,2.715971853,14.40385411,1.993496512,Oripaya-2
12544,0,93.18229715,6.817702845,89.78649902,0.36500001,55.61660004,2.54266439,35.31197407,0.06883299,70.12267304,2.233212,0.2169165,8.267399788,2.969987096,26.70566394,3.251471102,Oripaya-2
70,45.41570818,40.56304086,14.02125096,77.351,0.31,0.4445509,2.454887,31.50898595,0.1223987,96.92985,0.8268666,0.21619935,8.792,2.856195195,27.39888877,3.581427577,Petrolea-231
100,43.91255605,51.132287,4.955156951,71.751,0.31,0.4548233,2.505518,28.63719199,0.09185774,83.92593,0.7310039,0.20092887,13.598,2.884085088,42.51132102,5.427221038,Petrolea-231
130,31.06241067,63.14911863,5.7884707,75.118,0.302,0.4137339,2.517782,29.83498969,0.08446027,81.18908,0.4913473,0.193230135,13.459,2.881307255,41.88333543,5.345577973,Petrolea-231
160,10.51490515,33.75609756,55.72899729,185.623,0.141,95.487,2.575123,72.08315875,0.07176415,69.99256,1.997751,0.106382075,3.96,2.76263586,11.35193885,1.537790622,Petrolea-231
180,17.3074729,51.12378779,31.5687393,154.176,0.146,98.657,2.540851,60.67888278,0.09196109,70.38412,2.047681,0.118980545,3.722,2.748940947,10.66668516,1.464863544,Petrolea-231
220,5.937936218,24.72887362,69.33319016,128.048,0.12,86.693,2.524975,50.71258131,0.1013169,68.84267,1.850423,0.11065845,3.682,2.714723663,10.39154049,1.45823226,Petrolea-231
240,3.427441503,31.56102384,65.01153466,101.335,0.089,139.745,2.598784,38.99323684,0.05782041,67.25948,2.248892,0.073410205,4.254,2.72544961,11.89147786,1.636919421,Petrolea-231
290,3.88391883,23.89264674,72.22343443,222.03,0.129,26.173,2.542067,87.34230844,0.09124468,72.30392,0.8277494,0.11012234,4.051,2.732897756,11.51040498,1.593585063,Petrolea-231
300,26.28755365,17.65617549,56.05627086,29.707,0.039,354.862,2.663868,11.15182884,0.003850696,72.36117,1.705988,0.021425348,4.717,2.700297465,12.82963201,1.770733385,Petrolea-231
310,6.906398731,2.633527234,90.46007403,36.707,0.023,327.379,2.653444,13.8337195,0.01009172,58.75941,1.009599,0.01654586,4.781,2.681261924,12.8911378,1.801809271,Petrolea-231
320,2.589473684,1.947368421,95.46315789,20.102,0.036,216.913,2.649454,7.587223632,0.01248033,55.93058,0.4758338,0.024240165,4.802,2.69043031,13.02631813,1.812448905,Petrolea-231
330,3.008155916,1.906577693,95.08526639,43.52,0.043,128.132,2.649961,16.4228832,0.01217672,59.27277,0.1089002,0.02758836,4.948,2.696772161,13.46982318,1.867197291,Petrolea-231
340,68.14949101,31.27876168,0.571747316,166.764,0.435,3.977,2.521979,66.12426194,0.07758863,120.3967,0.6685722,0.256294315,3.013,3.046480255,10.04506987,1.194696704,Petrolea-231
360,44.62717942,20.04451589,35.32830469,21.595,0.03,210.175,2.666012,8.100113578,0,51.80178,1.429479,0.015,4.981,2.691382741,13.47401601,1.868333676,Petrolea-231
400,67.82782339,30.63013091,1.542045707,164.46,0.374,5.234,2.453398,67.03355917,0.1191526,117.9181,1.253039,0.2465763,2.728,2.929057979,8.719637561,1.111927213,Petrolea-231
420,34.24805532,12.22990493,53.52203976,56.731,0.033,1381.27,2.702863,20.98922513,0,56.8063,1.160768,0.0165,4.81,2.731431622,13.21049418,1.779594452,Petrolea-231
430,22.09567198,12.55016813,65.35415989,85.377,0.095,61.075,2.555098,33.41437393,0.06785462,67.06612,0.6830725,0.08142731,3.787,2.692950397,10.48958082,1.482134932,Petrolea-231
440,10.71889798,32.78088678,56.50021524,115.095,0.213,15.049,2.405642,47.84377725,0.1574407,95.20771,1.039359,0.18522035,2.384,2.725180544,6.925112026,0.991003649,Petrolea-231
450,25.84638983,61.12632848,13.02728169,170.612,0.285,7.86,2.519329,67.72120672,0.07566545,106.2736,0.7965402,0.180332725,2.575,2.853592362,7.804515329,1.022097551,Petrolea-231
490,43.77880184,43.95863774,12.26256041,129.803,0.287,14.619,2.51618,51.58732682,0.07758083,98.95422,1.282177,0.182290415,2.612,2.854179073,7.92593981,1.038081536,Petrolea-231
520,55.21513854,40.71863032,4.066231133,155.62,0.415,4.812,2.422003,64.25260415,0.1348767,130.7916,0.6483499,0.27493835,2.943,2.961216677,9.641229341,1.215109973,Petrolea-231
540,63.62429472,34.76048235,1.615222923,156.331,0.376,7.898,2.49122,62.75278779,0.09276596,123.576,0.8019475,0.23438298,2.574,2.947736219,8.222399223,1.033228699,Petrolea-231
550,61.42042964,31.7295046,6.850065761,151.453,0.307,11.652,2.514468,60.23262177,0.07862258,107.5361,0.4727428,0.19281129,2.543,2.876225449,7.802247976,1.011347132,Petrolea-231
560,60.31242925,35.3973285,4.290242246,157.623,0.268,11.081,2.520302,62.54131449,0.0750735,111.5578,0.5997598,0.17153675,2.603,2.835086831,7.815165888,1.032812734,Petrolea-231
570,60.54861731,35.26984835,4.181534344,154.927,0.324,11.346,2.506486,61.810439,0.08347856,117.7325,0.8896182,0.20373928,2.76,2.891950667,8.560050181,1.101143194,Petrolea-231
580,66.07998218,29.64241952,4.277598307,160.683,0.362,4.668,2.515578,63.87518097,0.07794723,135.5667,0.8267129,0.219973615,3.175,2.942982993,10.09834218,1.262135382,Petrolea-231
610,70.74061773,25.55075833,3.708623934,145.138,0.388,11.258,2.466028,58.85496839,0.1080924,128.3573,1.342775,0.2480462,2.58,2.949625097,8.296160136,1.046216831,Petrolea-231
620,73.43801836,25.61096981,0.951011832,149.664,0.364,5.29,2.467113,60.66361776,0.1074324,120.9202,0.3096471,0.2357162,2.757,2.919591911,8.745406407,1.117500496,Petrolea-231
650,63.26001128,34.32600113,2.413987592,143.418,0.401,7.029,2.42429,59.15876401,0.1334854,154.9856,2.053564,0.2672427,2.524,2.943740444,8.168170566,1.041129568,Petrolea-231
680,70.1642533,28.35530581,1.48044089,154.367,0.365,5.122,2.443595,63.17208866,0.1217407,139.9706,1.104931,0.24337035,2.711,2.907928139,8.594562571,1.109430982,Petrolea-231
700,77.96720599,19.22032794,2.812466066,157.929,0.388,9.079,2.4127,65.45737141,0.1405366,142.0927,1.735627,0.2642683,2.673,2.920129308,8.586027964,1.107887429,Petrolea-231
710,73.12257229,22.31333621,4.564091498,152.44,0.442,5.091,2.404959,63.38569597,0.1452462,150.2733,1.545747,0.2936231,2.617,2.988965098,8.702105283,1.088168239,Petrolea-231
720,78.23406364,16.89970274,4.866233623,144.3,0.408,9.186,2.431118,59.35540768,0.1293316,144.1039,1.833822,0.2686658,2.918,2.956859121,9.516400879,1.200270822,Petrolea-231
740,64.39003436,14.06786942,21.54209622,53.518,0.196,49.64,2.468597,21.6795208,0.1122013,117.2625,1.5857,0.15410065,4.147,2.736136811,12.01114699,1.67990158,Petrolea-231
750,52.31550987,30.22288948,17.46160065,136.951,0.291,10.744,2.50678,54.63223737,0.08911885,115.8799,1.408129,0.190059425,2.592,2.860358706,7.904955308,1.033995803,Petrolea-231
780,59.93817266,27.14678269,12.91504465,154.357,0.385,4.291,2.488194,62.03575766,0.1003544,131.7073,1.230303,0.2426772,2.822,2.965072225,9.111497591,1.134155938,Petrolea-231
810,67.42154271,30.38280262,2.195654673,155.314,0.368,4.271,2.532828,61.3203897,0.07044973,107.4796,0.6144264,0.219224865,3.006,2.963213134,9.611049583,1.186815686,Petrolea-231
840,73.28662141,25.68425662,1.029121962,153.295,0.354,4.168,2.539959,60.35333641,0.06612537,108.2185,0.4323127,0.210062685,2.928,2.949469877,9.281709409,1.152774513,Petrolea-231
870,75.54845111,23.60268989,0.848859001,151.8,0.357,3.879,2.515986,60.334199,0.08066356,124.152,0,0.21883178,2.905,2.940665226,9.216354756,1.154616918,Petrolea-231
940,73.60134003,25.73981016,0.658849805,154.541,0.404,3.258,2.496511,61.90279154,0.09247374,136.7377,0.3223159,0.24823687,2.924,2.990668257,9.545133889,1.171234575,Petrolea-231
980,74.79325174,23.81739993,1.389348329,145.557,0.388,3.928,2.502252,58.1704001,0.08899216,117.934,0,0.23849608,2.762,2.97274362,8.919155641,1.103805692,Petrolea-231
1020,59.0816787,29.7833935,11.1349278,136.498,0.148,120.509,2.535579,53.83306929,0.08471157,92.0657,2.651075,0.116355785,4.365,2.737779724,12.45934082,1.721500296,Petrolea-231
1030,78.26616475,18.44552702,3.288308237,143.265,0.331,8.128,2.487228,57.60026825,0.1135316,117.2792,1.206168,0.2222658,3.172,2.912257427,10.00130162,1.275315331,Petrolea-231
1040,41.06610749,21.49873082,37.43516168,156.626,0.271,13.42,2.475314,63.27520468,0.1206329,103.4022,1.07664,0.19581645,2.728,2.834548841,8.275161021,1.102082402,Petrolea-231
1070,40.78155174,35.64693854,23.57150971,124.833,0.105,169.05,2.638463,47.31277263,0.0233871,65.79787,1.831152,0.06419355,3.275,2.750856708,9.199412496,1.241252957,Petrolea-231
1080,52.15434807,29.00213747,18.84351446,151.786,0.144,135.172,2.61745,57.99002846,0.03591243,69.07157,1.762556,0.089956215,3.521,2.777332065,10.0776067,1.345202392,Petrolea-231
1100,39.33091229,34.91801475,25.75107296,111.983,0.156,96.34,2.595749,43.14092002,0.04884746,80.01496,1.918123,0.10242373,3.367,2.777842233,9.680152326,1.297120792,Petrolea-231
1110,43.11012728,35.93801882,20.9518539,189.863,0.238,62.665,2.543589,74.64374158,0.07993723,76.61422,1.365969,0.158968615,3.184,2.835352435,9.535081819,1.251774559,Petrolea-231
1120,33.58554489,32.59175607,33.82269904,187.875,0.222,90.481,2.532397,74.18860471,0.0866086,87.07394,2.165014,0.1543043,2.96,2.811995733,8.77235508,1.168853067,Petrolea-231
1130,32.78595696,38.17667044,29.03737259,135.557,0.212,59.23,2.562171,52.90708544,0.06886128,92.79984,2.01441,0.14043064,3.376,2.817387953,9.981363198,1.317632586,Petrolea-231
1160,34.55334297,28.20113472,37.24552231,158.583,0.198,69.977,2.612817,60.69426217,0.06812587,79.25776,1.584409,0.133062935,4.086,2.860362263,12.23784196,1.563829384,Petrolea-231
606.3,89.52722063,7.306590258,3.166189112,170.5619965,0.26699999,7.058400154,2.543600082,67.05535105,,73.46040344,0,0.14839026,4.254799843,2.812567435,12.62117328,1.672747171,Petrolea-224
607.6,1.726315789,0.736842105,97.53684211,109.186203,0.145300001,11.05910015,2.567399979,42.52792861,,74.35119629,0,0.086254105,4.483300209,2.715356521,12.54976671,1.74624143,Petrolea-224
658.5,6.526411039,89.74097953,3.732609433,103.3970032,0.173899993,14.5486002,2.490999937,41.50823195,,82.31690216,0,0.125969117,2.851399899,2.705889306,8.054466431,1.144680839,Petrolea-224
661.5,8.684672815,90.78831796,0.527009223,103.3621979,0.188700005,11.06280041,2.449500084,42.19726244,,84.79889679,0,0.144568403,2.751699925,2.694466382,7.794901446,1.123372047,Petrolea-224
662.1,8.229284904,91.05561862,0.715096481,106.1880035,0.181400001,11.23340035,2.441900015,43.48581141,,83.79750061,0,0.144051951,2.734699965,2.68456487,7.717568739,1.119906609,Petrolea-224
